Number_of_Customers,Number_of_Views,Product_Category,Stock_Level,Historical_Price,Competitor_Price,Seasonality_Index,Discount_Offered,Rating,adjusted_price
413,518,Clothing,404,414.0196836275865,263.86258375843386,0.8,0.3,4.724984710550828,337.7582801742089
492,449,Home,391,411.4233261733575,370.91867557297104,1.0,0.0,2.2925300387981378,516.3782563196222
144,756,Electronics,376,364.92681453634003,459.31062152565715,1.2,0.0,2.328047639771691,167.26618979278396
427,141,Clothing,88,347.7620003304611,216.97115818451164,0.8,0.2,4.3851732253270415,1334.7808911560169
60,466,Electronics,27,278.1777386725213,22.93701670276962,1.2,0.3,4.9143022109511865,715.3141851579119
117,128,Home,91,180.08500598307546,65.39308582935128,1.0,0.0,1.1205551149238135,229.02114891325903
428,991,Clothing,53,420.0998418588888,486.236606457468,0.8,0.0,3.541267683055884,2663.7441824533985
259,884,Electronics,158,430.82776391336847,437.8692451996783,1.0,0.0,1.9745586015447159,701.7886217205184
245,113,Electronics,371,34.25963974344203,246.87454550020485,1.0,0.2,3.9118491523804173,22.56347241167553
418,917,Clothing,227,205.32351282279885,480.8407119134756,1.0,0.3,4.090876036819856,376.4264401751312
147,924,Home,472,23.047514420610007,100.9467174300548,1.2,0.0,4.0501022277632694,8.595309817749694
142,584,Beauty,371,421.34392340282096,64.37352007362534,0.8,0.1,2.7420447052887176,128.66846693161415
71,288,Electronics,375,96.7756907958005,304.70563817850416,0.8,0.2,1.631205545633362,14.619306481918802
499,971,Home,40,340.194714760101,197.2389455470426,1.2,0.1,3.3390585238042325,4968.502321910938
221,394,Clothing,36,185.1141506702413,176.4871216189333,0.8,0.3,4.156152292286845,884.5454550945584
432,282,Electronics,124,409.8720720837609,369.73442863075763,0.8,0.2,4.64877999646538,1133.214304897182
183,963,Electronics,421,259.74658112434463,83.50643611094347,1.0,0.2,2.810577295117118,112.63892025060441
475,647,Electronics,178,168.95694298126284,391.4400211671567,1.0,0.2,1.982701588509673,448.34942969888186
74,981,Home,331,168.6966269528628,186.1303118077563,1.2,0.3,1.4752898924847981,45.1212664861874
234,136,Electronics,36,170.19434878657316,493.50140339977787,0.8,0.1,4.190404431077674,861.0914079147702
134,113,Electronics,100,396.40381629045845,406.2855825803065,1.2,0.0,3.141189468535043,631.1062738564923
104,734,Clothing,30,358.44664342507,326.649545428067,1.2,0.3,3.69673636992086,1443.036809659637
300,694,Electronics,189,166.41491259980117,122.42867226771172,1.2,0.0,1.6369616025915992,315.31246597857063
193,258,Home,145,250.20196358236547,478.64896540684725,1.2,0.0,1.026315268822041,396.8957175731222
400,593,Clothing,89,47.31515890936944,26.12591948587908,1.0,0.0,4.870326427529646,210.28959515275307
447,428,Beauty,5,415.47513149611734,119.44139220457367,1.2,0.2,4.243552767908342,37143.47675575289
216,713,Clothing,392,140.3178566274355,28.020097428189246,0.8,0.2,2.600105637956699,61.69701176900982
461,948,Electronics,138,445.72031950096147,483.59292807349163,1.0,0.1,2.828591139785196,1478.252282661462
273,182,Beauty,94,302.43037957633373,437.0102646265527,1.0,0.3,4.71626143997583,869.0894065719906
269,655,Clothing,118,288.23187948586076,476.5327562426874,1.2,0.0,1.830601134998008,781.8592495633264
228,679,Electronics,365,89.73218373396857,360.36714302562876,1.0,0.3,4.21131474190417,55.898737408045996
168,659,Clothing,119,44.072326199108055,23.437792240431136,1.0,0.3,1.071718112286833,61.70125667875127
482,668,Home,385,280.7821246810951,466.43599975956096,1.0,0.3,4.50285114557705,350.6139484359789
314,686,Electronics,122,239.31467039505978,216.26685812360023,1.0,0.2,3.3571360255721157,610.9333862117786
491,121,Home,284,68.64468645285868,190.41842583682518,1.0,0.0,2.910311837577351,118.26154753808285
478,231,Electronics,365,419.4379840339115,149.22485784042976,1.0,0.0,3.8258308087056614,547.7905911699718
199,564,Home,376,214.44765839610037,150.53093536902483,0.8,0.3,1.270604525122439,90.55720747124451
465,555,Beauty,178,137.6243221915346,402.3079904892678,1.0,0.1,1.7821758275307427,357.5156973132044
264,401,Home,489,396.25332564173027,135.62594440087386,1.0,0.2,2.6279403285518863,213.49158769268735
246,366,Clothing,324,457.40143682069913,118.8594081448734,1.2,0.3,3.4714647069205267,415.46124353683194
91,898,Electronics,406,159.9217245626297,352.0296176410384,1.0,0.3,1.5781931608930102,35.75645438623907
102,494,Clothing,483,390.21544384680715,150.85690235993286,1.0,0.0,2.5179692044739603,82.23548609994695
492,219,Home,6,329.7346319341716,16.434159450007154,1.2,0.1,2.043571298582649,27810.760956276416
379,345,Electronics,383,494.966614039505,466.56552966756146,0.8,0.3,3.5822774688729724,390.81738900202583
300,667,Home,311,109.9564266315015,163.64630462191414,0.8,0.1,4.677113798248192,84.58186663961655
344,137,Beauty,126,480.7327073081627,384.54495141536836,1.0,0.0,1.6639165332776313,1302.1421363307713
427,344,Beauty,76,164.48330778784594,239.80379038752648,0.8,0.0,1.7570445757107813,729.7077654588076
320,120,Beauty,233,211.85760605477643,75.69911109266502,0.8,0.3,3.4021139188455076,231.77584252146482
462,209,Home,317,185.82464893131205,334.3448368520662,0.8,0.1,2.8142500350987554,215.9773278145061
172,705,Home,73,141.5408415733042,123.46431521203866,0.8,0.3,3.8724184222678737,263.1894567633332
416,493,Beauty,483,349.67906490084385,151.0797587181655,1.0,0.3,2.1515413086928783,300.5506012370889
436,509,Home,463,298.68120715566386,25.879118390687655,1.0,0.3,3.179278464828486,280.6573412066152
388,747,Clothing,270,159.78905338912728,18.037641555716416,1.2,0.3,2.547312598307308,274.53056552759284
315,842,Home,308,74.78410369395539,261.6735340350349,1.0,0.1,2.1250566086221117,76.23622221228462
397,107,Clothing,426,165.5140624892713,38.319505352409955,1.0,0.3,3.917185646039185,153.88543983194546
78,543,Beauty,466,196.80334272508642,112.61461028208639,0.8,0.0,4.183574994370298,26.296635087891634
84,427,Home,468,196.52018712932434,462.66550436587937,0.8,0.0,2.3158058192781543,28.158116364798715
55,986,Beauty,119,185.0571715436693,50.59917471472788,1.0,0.1,3.4918873509067763,84.81787029084843
445,389,Electronics,34,33.87402804933708,152.48685432463256,1.0,0.3,1.7143655595172178,430.68407091299997
160,862,Home,206,237.37622287174332,365.99879944770294,0.8,0.3,4.16387153116064,146.78336486755143
343,610,Home,495,419.7419676502004,443.31929285710993,1.0,0.2,2.125003020431036,290.26511069358617
126,460,Beauty,269,98.37948301067406,32.64346326363677,1.0,0.3,1.6838189824905174,45.91042540498123
398,698,Beauty,92,81.37209827945183,100.86536451057638,0.8,0.1,4.7598455826653865,278.5900655072846
196,815,Beauty,452,241.2070170699575,200.06288566766452,0.8,0.1,2.689937123798786,83.49064078712877
116,318,Electronics,377,191.59547595350563,186.88717524951454,1.2,0.2,3.5739996533977334,70.5557943193862
441,505,Electronics,176,285.0275139496399,151.37761005466515,1.0,0.0,4.236853438304646,710.1532974677469
57,852,Beauty,273,474.06641173486474,128.73071925739333,0.8,0.1,3.7445692688137315,78.89572399675122
171,931,Home,178,382.8342626630743,141.6428290383019,0.8,0.3,3.2586402160882892,292.5794811860814
389,869,Home,128,346.6584950588359,75.37853283396737,1.0,0.3,2.4864538363937037,1045.3500354874975
224,720,Beauty,124,213.80910275290256,90.03004504319917,1.0,0.0,4.674092146023473,383.1459121332014
437,867,Clothing,26,150.8063198270011,307.315780911274,0.8,0.2,1.5341680314836768,1952.662570797022
228,893,Electronics,63,274.7294106149816,153.1736496627174,1.0,0.1,4.53567888349124,978.7235253158719
134,319,Electronics,59,443.86732855402835,205.8457824843322,1.2,0.3,3.83939532102716,1189.564440524796
94,694,Clothing,218,439.60383015057204,211.86353144609464,0.8,0.0,3.2856427050978154,150.95072158594985
185,206,Beauty,216,228.3023248871164,63.77137338840054,0.8,0.0,2.2989910459392227,155.7084980796923
392,680,Home,168,130.64797308590292,411.5519570296783,1.0,0.0,1.5841766229905034,303.04145236493457
65,708,Home,148,120.41878062292909,478.6162371595415,0.8,0.3,2.772642221813623,42.02534625766653
382,823,Electronics,269,26.654324212093982,139.1355100732321,1.0,0.0,4.135038082362183,37.71093277414778
244,385,Clothing,115,422.9054806850138,154.26099100040472,1.2,0.0,3.9812389003260202,1067.471765039414
58,848,Home,244,139.7706365783111,349.6453684769253,1.2,0.0,3.5817688107050176,39.706270636124295
365,107,Electronics,147,185.90957909302168,49.4883068053539,1.2,0.1,4.969998687937455,550.1918624509696
383,905,Home,91,406.5159090576916,454.58823852821814,0.8,0.3,4.890539082625617,1353.8747232095293
382,288,Home,84,68.8117853687261,69.08876054348025,1.2,0.1,2.600019497691161,371.0979107414594
376,180,Home,86,236.00469861900675,368.71061074611123,1.0,0.2,1.7701373706584493,1019.9743296637533
64,207,Electronics,394,69.9472761614531,152.8423872038252,1.0,0.0,2.855353079286141,11.333229555273414
376,420,Clothing,119,226.50579906054904,168.39971195733878,1.2,0.3,4.378306438050572,851.6618044676643
151,678,Beauty,449,33.09839107807906,79.01387619097818,1.2,0.2,2.8342523508029234,13.327618807439833
275,785,Clothing,339,263.63518474659304,326.70553620654846,1.0,0.1,2.3439278602128244,213.23434060386202
474,445,Home,23,399.8977623449805,399.547236989518,1.2,0.2,3.964926002425445,9477.576967576038
327,962,Clothing,374,341.3853706476637,475.61837198132054,1.2,0.1,3.6005496472075382,357.22565184571533
457,427,Home,88,259.49281469292623,172.4592229694589,1.2,0.3,4.874790680303105,1598.9422424449522
162,654,Electronics,36,416.0917689530861,314.3786459900752,1.0,0.1,3.197039925335858,1821.807204605404
477,798,Electronics,341,121.61610773000457,213.3465446578631,1.0,0.2,4.869888764266717,169.62246604448003
50,401,Electronics,382,417.09017964229656,283.3433996429853,1.2,0.1,2.1637452452967936,65.34049811628667
315,299,Home,407,145.41810499820627,89.8365473212791,1.0,0.1,4.459296641308743,112.27133106479161
257,992,Clothing,270,187.6183071883733,295.05891661310136,1.2,0.2,2.4037006022297636,213.51101821732226
159,518,Beauty,11,72.9307988136413,426.050311922625,1.2,0.2,4.238702969566554,1159.5997011368966
249,138,Beauty,493,59.85983061748725,433.1900455675669,1.2,0.0,4.703944737954764,36.20671536134654
489,831,Electronics,94,466.73464420493417,246.8607705267556,0.8,0.2,3.4927643381854865,1921.964134873371
418,406,Beauty,490,103.0893411206389,125.51576806876325,0.8,0.1,3.9141963508466353,70.20993008297688
355,103,Home,447,173.31511598035436,419.9726972965847,1.2,0.3,4.834558792655737,164.8041058206048
61,732,Clothing,30,269.28433248546725,499.7199732479083,0.8,0.3,2.500625850912446,423.9056588803485
394,947,Beauty,436,180.45489497553297,194.80822454339236,1.2,0.0,3.0463349023569353,195.23815639458118
237,176,Beauty,349,436.3653088556017,462.940665531047,0.8,0.1,4.5931676830607415,236.38532159720594
203,567,Clothing,232,451.35023408891846,491.89546082536566,1.2,0.2,3.6912635880363447,471.8837640517619
417,278,Beauty,339,169.7353241228251,203.8505100430316,0.8,0.1,4.494364418813323,166.5403062569837
383,744,Clothing,327,55.0935711216896,360.9793643056702,1.0,0.2,3.4730180237174517,64.33182237685097
474,922,Home,299,112.97753466351675,294.7353265577436,1.0,0.2,3.9589283288859733,178.50450476835647
469,840,Home,285,242.4525311601813,363.874907461389,0.8,0.2,1.052249732416573,318.07059332622384
426,375,Home,34,151.35571069452664,85.534839950056,1.2,0.0,2.358692519249048,2210.658265915486
328,251,Electronics,20,232.20139639045703,189.69272143200413,0.8,0.2,4.0816829481132135,2901.4117339455206
220,263,Home,110,381.7647148632276,40.77103996903544,0.8,0.1,2.616031801472084,605.3206289723248
183,389,Beauty,487,216.11283255008738,310.47590700609106,1.0,0.0,2.4513869062238216,81.04231220628276
476,477,Electronics,318,106.52875354188993,464.0812501623342,1.0,0.0,4.806208943133203,158.95826547316491
74,720,Electronics,347,185.40414388661685,284.5387903598884,1.0,0.3,3.210193967444612,39.42501910232657
67,737,Electronics,486,374.06079689278124,44.46249405984148,0.8,0.0,1.769968340145546,41.16973041776813
239,851,Home,144,217.79043890475117,465.88492595058443,1.0,0.1,2.888906755482282,358.9787234361071
190,409,Electronics,11,132.2735479558089,75.15280621676708,1.0,0.3,3.0746851082196924,2094.3311759669746
92,488,Home,243,219.4317032115926,442.641300229451,1.0,0.2,4.954926536230529,82.73654383387917
383,956,Home,497,232.85527696450328,359.9713504182464,1.2,0.3,3.872878155932849,214.90017127085483
333,757,Electronics,145,155.2248303407536,321.82020008316886,1.2,0.0,3.077608522310516,424.8482342751037
195,863,Electronics,238,497.8856937045891,297.5553228362339,0.8,0.2,2.72796304402886,324.97978333856025
364,282,Beauty,91,386.1367492554421,74.26311527231547,1.0,0.2,4.6619798215917765,1527.7584427063143
493,920,Electronics,315,349.30294360750565,255.4134386636107,0.8,0.1,3.5837643051074743,435.96544607215264
368,405,Home,322,428.8848224393706,106.37958879349067,0.8,0.0,2.424347154167556,390.90926231006415
490,171,Beauty,114,336.54540592506856,290.1740973276815,1.0,0.1,2.8585214472485645,1433.9760774198573
141,318,Beauty,14,397.5803680970049,229.19843475880307,0.8,0.0,2.1124991334444276,2989.804368089477
228,818,Home,271,212.13756581417425,343.0410252768523,1.0,0.0,4.84171472585121,177.82119487364608
105,272,Electronics,21,255.1821672555706,491.4235446324828,1.0,0.2,3.8077803400748307,1217.914889174314
204,752,Electronics,117,33.0282278183962,186.89754777170384,1.2,0.2,2.569193049039796,68.51957771138467
209,371,Clothing,368,147.5167317903197,312.18961320658184,0.8,0.3,1.7328528098630849,66.84226979767332
160,825,Electronics,94,190.32608052432485,433.5593940014617,0.8,0.0,1.7080763395929903,256.4393506011956
186,567,Clothing,446,316.48041045547154,55.534050439946235,1.0,0.0,2.9109688760857297,131.68983522308213
281,368,Beauty,414,237.46352954901266,402.12057002104865,1.2,0.2,2.8702681999078177,192.94627027452307
269,119,Beauty,256,307.8407485874167,127.31823565784858,1.2,0.0,2.671154555069792,386.65756281719115
117,677,Beauty,330,359.53039391180204,274.73524910951045,0.8,0.0,4.407224114623169,101.66780927536155
351,914,Clothing,261,30.932147157158553,495.8357048821421,1.2,0.0,4.916732467521509,49.72755871219535
298,602,Home,86,136.55609603177112,492.1855185964474,0.8,0.1,2.4192926918925304,374.1950953330372
372,246,Home,392,93.74289754691887,164.7408433459815,0.8,0.3,2.17844253660616,70.98698806606376
459,528,Beauty,435,101.85300839377591,74.56384852034364,1.2,0.3,4.080443128407505,128.67118583323798
441,264,Clothing,463,256.53144385967585,469.71066801381824,1.0,0.0,2.7991717783623082,243.81544556490744
55,989,Clothing,317,372.5896004849634,447.8294231494741,0.8,0.0,1.8702743713649506,51.55327805452323
329,409,Beauty,57,143.6607466234349,311.8556291563346,0.8,0.2,1.7237570495533565,651.9225605394495
481,617,Electronics,229,413.980126686499,25.881090530386437,0.8,0.3,2.122271033564696,692.6067510824557
143,113,Beauty,107,447.3036934322012,378.12735880502754,0.8,0.3,1.0052945146877796,473.8105789689243
478,231,Clothing,18,181.76159728997266,88.81905448828668,1.2,0.2,4.765719754325837,5487.286958185701
318,953,Electronics,364,343.8647040875704,472.08042313324836,1.2,0.3,2.7209955062174247,359.5034824104571
246,854,Home,140,67.35415410170297,223.21177420056927,1.2,0.1,1.3313886880696946,141.0138034810122
74,538,Electronics,378,374.5738598880527,311.40664800494187,1.2,0.2,1.659828513377032,87.76295186822976
197,842,Home,159,90.8616989835432,147.72916991678122,0.8,0.0,2.2933512376331993,89.49877349879006
167,839,Clothing,99,346.83374384780024,242.78718238121465,1.0,0.1,3.2067757725228767,579.2123522258264
387,773,Beauty,264,216.73100169549036,379.7713965776056,1.0,0.3,3.8148643174201924,316.5090477590746
416,894,Beauty,237,464.943597593085,251.08811561088956,1.2,0.0,2.231404755499365,975.2094282288572
387,362,Beauty,237,237.58568509787466,425.12669143977956,0.8,0.3,4.83046592887889,309.06104246345376
115,742,Beauty,48,25.14238055912141,359.3834436397908,1.2,0.3,4.041247611329363,70.80915341140316
350,324,Beauty,164,245.52782776048952,47.90619042922767,1.0,0.0,4.303195079560539,520.8166043404323
419,357,Clothing,286,399.7943844913966,307.3493481047515,1.2,0.0,2.2945827553400657,700.4063293459031
224,333,Clothing,414,327.07132213455645,310.173722003554,0.8,0.1,2.5238448235510167,141.23176126870484
368,435,Beauty,58,483.49444634119027,196.64019267163064,0.8,0.3,3.1522471373970165,2412.5553390312957
125,508,Electronics,182,423.20352013172544,168.13472449541896,0.8,0.2,2.806787846982316,231.25875417034177
163,927,Beauty,146,268.01031481980584,40.81492106504949,1.2,0.2,2.039567163900491,356.6178066581906
160,123,Home,446,111.19507714664508,228.61667443489293,1.0,0.2,4.98908367023712,39.80136989589086
298,370,Home,385,11.849568612840303,174.93226434721586,0.8,0.3,4.393430313627426,7.318490044821576
488,194,Home,300,490.4461745306704,476.0207767452829,1.0,0.3,1.951949377831681,795.141970667665
252,241,Home,95,469.7766521683084,340.3454471042221,1.0,0.0,4.56959417873764,1233.1637119418094
196,793,Beauty,42,144.3305570968445,235.4300911781648,1.2,0.1,3.347543865365635,789.4545820739029
84,817,Home,353,322.72573524962627,379.7598705047237,1.2,0.3,1.05024819545077,91.89478563040205
358,180,Electronics,256,367.3273858142153,391.5971224198479,1.0,0.2,2.3846055238657904,511.6856191497629
75,373,Beauty,212,293.2265959059715,245.42338687149834,0.8,0.3,1.102931037658632,82.59904110027367
287,375,Home,188,423.05122067066793,47.12132301614117,0.8,0.1,1.3510821248880354,513.9288902962188
63,982,Beauty,130,48.13407773168674,392.47005480175466,1.2,0.3,1.7159092258581325,27.77813951538563
423,564,Beauty,346,449.2820767336046,54.23918096604327,0.8,0.1,2.937594574664814,438.1471318923683
94,307,Beauty,299,202.0893154715811,425.27834498749314,1.0,0.0,2.5251548295008948,63.321318847762086
477,395,Clothing,390,245.53811057164782,173.73687737822198,0.8,0.1,1.5959846876543202,239.63514832261077
265,138,Home,288,227.91948870661935,322.7380725699066,1.2,0.2,2.578221700717429,250.79030245226625
282,387,Clothing,136,270.3302492549839,372.7981819269054,1.0,0.3,2.217357964542889,556.4462064956604
242,223,Electronics,29,303.10255122401924,27.244308009740305,1.0,0.3,2.6406237556321432,2445.027246540422
100,975,Electronics,145,358.068282159804,198.46100986414723,0.8,0.2,1.689243545068392,196.20179844372822
476,382,Clothing,311,267.22076614685,306.0300739197031,0.8,0.1,3.4388441539375423,326.14637098948873
424,977,Home,473,345.5388954443562,425.59068117550106,1.0,0.3,1.1781249026611396,309.08964487005704
263,279,Beauty,467,175.76574735944328,361.70714475840055,1.2,0.3,2.5515088472543908,118.52920911675278
200,196,Electronics,485,468.97362642641355,449.10917046238393,1.2,0.1,4.5795426943328055,231.59191428464868
489,290,Electronics,104,41.62019970188689,50.53410886574278,0.8,0.1,2.6786811028110806,155.06497260360146
324,173,Electronics,286,277.31489819493584,45.19278108084768,1.2,0.1,2.764319746368098,375.6795554640803
387,546,Home,455,52.82412625064019,359.6272209802266,1.0,0.3,1.2720346175798092,44.83100188376701
125,884,Clothing,190,226.95584765809588,205.27883808892986,1.2,0.2,3.421457179558319,178.2375766948397
488,596,Clothing,470,136.21535524988664,245.9993180129604,1.0,0.2,4.7456111982858165,141.13183304022226
269,660,Home,177,469.08269029549734,306.114857448421,0.8,0.0,2.166441586175374,567.1157019752305
397,583,Electronics,344,16.40693932911227,493.11131625618236,1.2,0.1,2.57300659439493,22.655843177939378
493,948,Home,238,201.68977925931395,42.911416213097745,1.0,0.2,3.3526324081091503,416.0379128654468
236,821,Home,0,393.2009473564077,63.35849581883063,0.8,0.1,1.3728446406566488,74236.33886088978
338,215,Clothing,109,102.34609219921822,416.36348545109394,1.0,0.3,4.801133795801735,314.4816287575978
452,634,Home,337,409.63822028646393,20.056887966555347,1.2,0.2,2.87038669506727,657.3602682940178
77,197,Home,274,431.2652930341637,230.72287195691797,1.0,0.3,1.4603852175444505,120.75428204956584
428,427,Electronics,370,356.9214698264273,389.3179619195996,0.8,0.0,2.340909029385287,329.40676891797494
229,506,Beauty,381,112.44389938882368,105.6817223067056,0.8,0.2,2.4953236728881074,53.92597478542539
302,412,Electronics,233,143.29894172496554,101.63495540213154,1.2,0.2,2.3815101302994837,221.92964308174155
175,801,Clothing,63,91.79801706072736,162.02364872301314,0.8,0.0,3.7728945985457836,200.80816232034113
226,793,Beauty,243,100.19123122868584,83.50506606832293,1.2,0.1,2.3820829172667155,111.3600897918836
86,247,Electronics,52,27.88122527293391,342.4908983237263,0.8,0.2,2.295415866189693,36.19298676939346
459,441,Home,261,430.0843897871506,108.06740023375879,1.2,0.0,2.2883540943989096,904.1621446364983
148,594,Home,16,268.96612083963953,121.16019413244874,0.8,0.3,4.111394063565436,1873.2699239654894
147,122,Beauty,301,170.60201970465528,291.7182225649789,1.2,0.0,2.233526086756029,99.64965654271917
176,204,Beauty,492,151.89272807106994,483.99712841406154,1.0,0.3,1.0559923713753134,54.225395822532064
217,774,Home,455,276.90118525931734,457.80246046058517,1.0,0.0,2.4621405487362997,131.770958774719
129,678,Clothing,373,170.07556267707506,433.6033975171918,1.2,0.2,2.112948718768156,70.39491203853267
343,901,Electronics,233,433.22180775507053,270.1526783306321,0.8,0.1,4.636069001718673,508.01736772645876
382,900,Home,72,113.36914316808628,155.89838969580316,0.8,0.2,2.911624702894474,474.5973993447557
175,657,Electronics,356,442.32787779229784,355.8259173539,1.2,0.2,1.9383013365371373,260.19286928958695
392,692,Electronics,438,335.4053019716803,200.89286709180712,0.8,0.3,4.9263333783856105,239.59704487088598
359,758,Electronics,90,478.74831802293534,391.1754018812925,1.2,0.2,1.9869769216223534,2266.426103343742
199,321,Electronics,483,17.40254840148978,17.93382793288374,1.0,0.0,4.052096580316784,7.155180024579477
65,954,Clothing,5,38.95682719846668,269.4746200737329,1.2,0.1,3.598202477321389,506.4387535800668
77,114,Clothing,197,255.43835102892086,175.3017425487124,0.8,0.2,2.8489123710978213,79.46970920899761
468,990,Clothing,364,457.0656267157037,132.03406185953162,0.8,0.1,2.623340410062588,468.83663189687525
493,732,Home,195,368.0895262497711,334.30005043594457,1.2,0.3,4.489529917228759,1111.0294067824723
222,177,Home,469,314.8466069344733,332.60293346944394,1.2,0.2,2.9003295544362477,178.45773635605042
95,421,Home,295,25.485056273490045,28.162917192361515,1.2,0.1,2.501428556919703,9.81519059181711
377,906,Clothing,346,183.54025632217858,474.3724541477849,1.2,0.0,2.417000819577964,239.28994801196998
285,340,Electronics,484,179.46791752240006,187.3079877137547,1.0,0.1,2.1034720192102685,105.46052885336911
488,117,Clothing,321,275.6219843073538,459.5298290555022,0.8,0.0,2.635863806418149,334.17025675028236
263,867,Home,136,136.3356118799133,296.0227942033391,0.8,0.0,1.4796719508473966,209.37965503309317
134,553,Beauty,266,140.90630043710243,329.76933170795854,1.2,0.3,1.2604921309544816,84.86042363403023
331,542,Home,403,314.2217920376121,480.65263337678977,1.2,0.1,3.165870119968689,308.9329103894542
281,376,Electronics,115,472.83809622393676,412.87666703632743,1.2,0.2,2.8170461152395916,1374.4914314371679
134,523,Clothing,42,333.4877607819807,78.61715491482173,1.0,0.2,1.693569119627599,1039.240928948498
458,575,Beauty,230,337.3837607507072,12.558271670733737,1.0,0.2,1.4271968368682177,668.925378458112
114,126,Beauty,57,493.24525856017664,161.20781636746003,1.2,0.2,1.5730689402730698,1163.3784719143475
183,613,Electronics,205,85.20430186419716,249.38342124993554,0.8,0.1,2.260977997475485,60.552960159798374
200,964,Clothing,409,26.5790393581766,368.7534466700633,1.0,0.3,2.805938670003029,12.965385052769074
164,563,Beauty,293,375.30183586568614,333.91370638262373,0.8,0.2,1.7734004372256473,167.48163559720416
113,906,Home,93,225.00584226303735,163.29952399093764,1.0,0.2,4.02249993646948,270.48574655024703
392,923,Electronics,35,220.1234438284831,275.5780346900448,1.2,0.0,1.7732975164050893,2876.279666025512
476,462,Beauty,229,120.39865441788584,328.95732485213915,1.2,0.1,1.4965057998163394,299.0074408847669
412,482,Electronics,226,258.36288985432884,261.7375990014634,0.8,0.0,4.978219476922672,375.138363418444
456,850,Clothing,182,226.66444842518789,347.59740506069306,1.2,0.0,2.7908462529095566,677.7638588976109
401,624,Clothing,261,179.270503844701,247.7569444346844,0.8,0.3,1.6800280686415263,219.50373142511486
207,481,Clothing,130,226.94512807582524,269.5456534219705,1.2,0.2,4.57822779209464,430.3295405651526
126,283,Home,64,198.07903765421602,470.97989347070677,1.2,0.2,1.9243664983646647,460.7623152818071
195,293,Beauty,379,470.54921546387294,200.68748253834804,0.8,0.1,4.702319821436163,193.17283582201102
392,561,Clothing,447,490.3233121631593,380.29659225255534,1.2,0.0,1.4758434145843586,514.8394777713172
274,155,Home,185,421.55145693075946,173.99150762125473,1.0,0.2,4.36725878375373,620.9951569840221
454,329,Clothing,116,495.30290459594124,172.60872234157057,1.2,0.3,1.7370684344903946,2306.333524990331
362,588,Clothing,185,140.2025202242982,464.0690824687868,0.8,0.0,4.753350594301016,218.29381643525141
152,127,Beauty,273,423.03330386028045,352.3490376570985,1.2,0.3,3.296974570859074,281.6104913288874
456,931,Home,150,209.2482158322843,465.18956110901007,1.0,0.3,1.7596547829906353,631.901896818024
396,682,Clothing,351,375.60683491109916,497.3449163846675,1.2,0.3,4.379280217154896,507.06922712998386
350,821,Home,412,108.68239390893189,10.099550945256164,1.2,0.2,2.5623039686834694,110.52446838196461
477,283,Home,150,407.8584839732406,491.74362202401835,1.0,0.3,3.931253685048633,1288.4006414254025
137,524,Clothing,383,50.89756881689056,59.4266526425118,1.2,0.3,3.573762886225213,21.79052164973127
420,474,Clothing,35,142.57327629103779,44.50162516956876,1.2,0.2,3.857178089747424,1996.0258680745287
352,967,Electronics,325,412.75678225510626,386.2268043302329,0.8,0.2,2.3748595779023134,356.54082786207954
217,140,Beauty,464,376.1080186927072,181.59045430404785,0.8,0.2,4.7553019488458705,140.41366031194403
484,583,Clothing,465,255.61090994573172,459.72784888502554,0.8,0.1,3.2392525853029643,212.38743418666806
219,359,Electronics,94,339.66845940220236,276.8082187764926,0.8,0.0,1.3102424399727313,626.420148287009
184,540,Beauty,133,100.93127200300552,199.19470543815834,1.0,0.0,1.2669360294403975,138.59219439218668
99,955,Clothing,161,337.20417494967717,45.98431306069303,0.8,0.1,3.9529185114021343,164.85537441984218
481,183,Home,43,13.908321997331342,237.67156737058494,0.8,0.1,4.399897744599992,121.63459783120682
389,145,Beauty,299,418.275775016938,146.1698896845059,1.2,0.1,3.781118540364692,650.8371059263554
396,539,Home,282,262.9809279194824,47.54041953962494,1.0,0.2,2.1099892459030296,367.9874468413958
183,770,Electronics,355,472.5004412886951,338.4903795893323,1.0,0.3,1.903615845983008,242.88646279727863
396,955,Clothing,239,244.3004909881631,488.89507291388156,0.8,0.2,3.2617463580358437,322.4766481043753
186,618,Electronics,51,222.21276833990714,195.66809784430717,1.2,0.3,1.7871179921422478,953.8055748743707
294,944,Clothing,425,230.52587807492887,155.65981109163192,1.0,0.0,2.516399025881192,159.0953243052326
158,537,Clothing,280,186.26702393489506,54.08049325214922,1.0,0.3,3.514764924580409,104.73377146517231
362,235,Home,73,91.67079108290044,119.34115834148864,0.8,0.1,2.1396453463005125,358.754879697405
336,282,Electronics,294,422.6107362032978,149.63640240121882,0.8,0.0,2.501755686832926,385.07717251337783
70,808,Home,237,200.65184980156445,178.6460502896717,0.8,0.3,2.4420715795135375,47.21219995330929
139,271,Home,166,269.2631298125407,320.64385363979756,1.2,0.1,2.8420940594396464,268.9406589983939
345,960,Home,139,19.74458906708385,66.28761225129827,0.8,0.3,3.697439295881886,38.92504701796531
161,887,Electronics,138,39.52439762985954,38.627717577359874,1.0,0.3,4.129396675708333,45.78005768638407
350,689,Clothing,368,302.6197824441438,465.98509047318174,1.0,0.3,3.660329917922024,287.0377340256107
126,789,Clothing,234,440.82176043166834,401.60245898812525,0.8,0.0,1.104671321989927,189.08439766600924
